;open_time;Open;High;Low;Close;Volume;close_time
2021-10-15 03:59:59.999;1634277600000.0;59550.0;59720.0;59358.0;59653.15;2324;1634281199999.0
2021-10-15 04:59:59.999;1634281200000.0;59653.15;59689.99;59189.23;59231.5;1854;1634284799999.0
2021-10-15 05:59:59.999;1634284800000.0;59231.5;59426.97;58800.0;58945.34;4013;1634288399999.0
2021-10-15 06:59:59.999;1634288400000.0;58945.35;59374.51;58739.17;59365.0;2353;1634291999999.0
2021-10-15 07:59:59.999;1634292000000.0;59364.99;59398.97;58848.95;59290.98;2239;1634295599999.0
2021-10-15 08:59:59.999;1634295600000.0;59290.98;59537.61;59193.35;59527.99;1719;1634299199999.0
2021-10-15 09:59:59.999;1634299200000.0;59527.99;59589.15;59187.66;59270.01;2006;1634302799999.0
2021-10-15 10:59:59.999;1634302800000.0;59270.01;60361.5;59223.0;59962.25;4698;1634306399999.0
2021-10-15 11:59:59.999;1634306400000.0;59962.26;60270.0;59620.0;60077.7;3953;1634309999999.0
2021-10-15 12:59:59.999;1634310000000.0;60077.7;60116.2;59617.91;60038.36;2862;1634313599999.0
2021-10-15 13:59:59.999;1634313600000.0;60038.36;61533.0;60001.91;61456.49;7800;1634317199999.0
2021-10-15 14:59:59.999;1634317200000.0;61456.48;61880.0;61054.64;61762.0;4728;1634320799999.0
2021-10-15 15:59:59.999;1634320800000.0;61762.01;61854.34;61521.0;61649.97;2008;1634324399999.0
2021-10-15 16:59:59.999;1634324400000.0;61649.97;61675.21;61225.01;61446.32;2014;1634327999999.0
2021-10-15 17:59:59.999;1634328000000.0;61446.33;62933.0;61140.27;62557.59;7616;1634331599999.0
2021-10-15 18:59:59.999;1634331600000.0;62557.58;62583.65;60797.01;61209.41;3757;1634335199999.0
2021-10-15 19:59:59.999;1634335200000.0;61209.42;61550.12;61205.83;61294.28;1875;1634338799999.0
2021-10-15 20:59:59.999;1634338800000.0;61294.27;61805.55;60905.2;61672.42;1958;1634342399999.0
2021-10-15 21:59:59.999;1634342400000.0;61672.42;61771.65;61182.13;61448.92;1960;1634345999999.0
2021-10-15 22:59:59.999;1634346000000.0;61448.92;61560.0;61200.0;61393.07;1278;1634349599999.0
2021-10-15 23:59:59.999;1634349600000.0;61393.07;61735.94;61120.0;61618.37;1346;1634353199999.0
2021-10-16 00:59:59.999;1634353200000.0;61618.38;61742.04;61360.22;61655.99;1004;1634356799999.0
2021-10-16 01:59:59.999;1634356800000.0;61655.99;62178.97;61551.31;61747.64;1562;1634360399999.0
2021-10-16 02:59:59.999;1634360400000.0;61747.64;62378.42;61721.3;62133.82;1607;1634363999999.0
2021-10-16 03:59:59.999;1634364000000.0;62133.83;62319.77;61856.0;61856.0;1178;1634367599999.0
2021-10-16 04:59:59.999;1634367600000.0;61856.01;61975.29;61562.87;61733.96;1162;1634371199999.0
2021-10-16 05:59:59.999;1634371200000.0;61733.96;62062.55;61446.39;61529.95;2428;1634374799999.0
2021-10-16 06:59:59.999;1634374800000.0;61529.94;61650.0;61385.42;61424.73;1850;1634378399999.0
2021-10-16 07:59:59.999;1634378400000.0;61424.72;61684.98;61324.79;61536.07;1569;1634381999999.0
2021-10-16 08:59:59.999;1634382000000.0;61536.07;61762.63;61430.0;61597.26;1352;1634385599999.0
2021-10-16 09:59:59.999;1634385600000.0;61597.26;61605.81;60398.73;60679.14;3799;1634389199999.0
2021-10-16 10:59:59.999;1634389200000.0;60679.14;61100.0;60521.0;61017.59;2097;1634392799999.0
2021-10-16 11:59:59.999;1634392800000.0;61017.61;61270.11;60750.0;60887.55;1657;1634396399999.0
2021-10-16 12:59:59.999;1634396400000.0;60887.55;61130.0;60642.59;60941.04;1533;1634399999999.0
2021-10-16 13:59:59.999;1634400000000.0;60941.04;61048.97;60515.91;60643.17;1110;1634403599999.0
2021-10-16 14:59:59.999;1634403600000.0;60643.17;60705.19;60150.0;60593.01;1939;1634407199999.0
2021-10-16 15:59:59.999;1634407200000.0;60593.0;61215.64;60512.26;61055.65;1146;1634410799999.0
2021-10-16 16:59:59.999;1634410800000.0;61055.65;61085.81;60808.1;60834.34;710;1634414399999.0
2021-10-16 17:59:59.999;1634414400000.0;60834.34;61065.77;60545.95;61029.0;981;1634417999999.0
2021-10-16 18:59:59.999;1634418000000.0;61027.39;61300.0;60668.19;60670.18;907;1634421599999.0
2021-10-16 19:59:59.999;1634421600000.0;60670.18;60938.77;60500.0;60795.35;624;1634425199999.0
2021-10-16 20:59:59.999;1634425200000.0;60795.34;61088.6;60701.09;60875.57;656;1634428799999.0
2021-10-16 21:59:59.999;1634428800000.0;60875.57;61167.95;60475.76;60916.18;1575;1634432399999.0
2021-10-16 22:59:59.999;1634432400000.0;60920.47;61405.94;60866.49;61077.62;1227;1634435999999.0
2021-10-16 23:59:59.999;1634436000000.0;61077.63;61220.82;60849.56;61100.0;750;1634439599999.0
2021-10-17 00:59:59.999;1634439600000.0;61100.0;61363.53;61044.44;61115.85;949;1634443199999.0
2021-10-17 01:59:59.999;1634443200000.0;61115.86;61249.93;60883.39;60912.35;1081;1634446799999.0
2021-10-17 02:59:59.999;1634446800000.0;60912.36;60973.1;60609.24;60648.87;935;1634450399999.0
2021-10-17 03:59:59.999;1634450400000.0;60648.87;60856.27;60543.01;60671.98;947;1634453999999.0
2021-10-17 04:59:59.999;1634454000000.0;60671.98;60840.79;60299.33;60329.54;1105;1634457599999.0
2021-10-17 05:59:59.999;1634457600000.0;60329.54;60912.48;60322.85;60670.93;1059;1634461199999.0
2021-10-17 06:59:59.999;1634461200000.0;60670.92;61240.92;60619.89;61222.81;1279;1634464799999.0
2021-10-17 07:59:59.999;1634464800000.0;61222.81;61465.9;60919.36;61133.33;1668;1634468399999.0
2021-10-17 08:59:59.999;1634468400000.0;61133.33;61320.33;60935.0;60939.89;1318;1634471999999.0
2021-10-17 09:59:59.999;1634472000000.0;60939.9;60982.82;60700.0;60861.23;1366;1634475599999.0
2021-10-17 10:59:59.999;1634475600000.0;60861.23;61326.64;60605.34;61017.04;1988;1634479199999.0
2021-10-17 11:59:59.999;1634479200000.0;61017.04;61100.0;60756.99;61017.77;782;1634482799999.0
2021-10-17 12:59:59.999;1634482800000.0;61017.77;61100.26;60471.97;60764.12;1673;1634486399999.0
2021-10-17 13:59:59.999;1634486400000.0;60764.13;61000.0;60659.2;60971.39;1394;1634489999999.0
2021-10-17 14:59:59.999;1634490000000.0;60971.39;61080.0;60800.0;61029.65;1016;1634493599999.0
2021-10-17 15:59:59.999;1634493600000.0;61029.66;61040.59;60841.52;60976.09;667;1634497199999.0
2021-10-17 16:59:59.999;1634497200000.0;60976.08;61000.0;60379.56;60519.48;1576;1634500799999.0
2021-10-17 17:59:59.999;1634500800000.0;60519.48;60519.49;58963.0;59401.12;6793;1634504399999.0
2021-10-17 18:59:59.999;1634504400000.0;59401.12;60694.44;59300.21;60623.95;2805;1634507999999.0
2021-10-17 19:59:59.999;1634508000000.0;60623.95;61328.35;60623.94;61275.67;2882;1634511599999.0
2021-10-17 20:59:59.999;1634511600000.0;61275.67;61718.39;61166.07;61528.33;2251;1634515199999.0
2021-10-17 21:59:59.999;1634515200000.0;61528.32;62471.53;61406.27;62460.75;3532;1634518799999.0
2021-10-17 22:59:59.999;1634518800000.0;62460.75;62578.91;62000.0;62098.05;2302;1634522399999.0
2021-10-17 23:59:59.999;1634522400000.0;62098.05;62329.34;61942.4;62106.21;1355;1634525999999.0
2021-10-18 00:59:59.999;1634526000000.0;62106.21;62271.34;61881.0;62123.87;1031;1634529599999.0
2021-10-18 01:59:59.999;1634529600000.0;62123.87;62419.99;62000.01;62371.15;1300;1634533199999.0
2021-10-18 02:59:59.999;1634533200000.0;62371.16;62533.64;62245.39;62371.08;1477;1634536799999.0
2021-10-18 03:59:59.999;1634536800000.0;62371.07;62456.49;62124.65;62255.61;1429;1634540399999.0
2021-10-18 04:59:59.999;1634540400000.0;62255.62;62695.78;61775.38;61885.42;2542;1634543999999.0
2021-10-18 05:59:59.999;1634544000000.0;61885.43;62464.01;61505.0;61807.94;2786;1634547599999.0
2021-10-18 06:59:59.999;1634547600000.0;61807.93;62143.6;60579.02;61245.6;3524;1634551199999.0
2021-10-18 07:59:59.999;1634551200000.0;61245.59;61524.2;60627.59;61316.57;3513;1634554799999.0
2021-10-18 08:59:59.999;1634554800000.0;61316.54;61556.35;60700.0;60933.04;2630;1634558399999.0
2021-10-18 09:59:59.999;1634558400000.0;60933.04;61170.66;60270.0;60617.01;2755;1634561999999.0
2021-10-18 10:59:59.999;1634562000000.0;60617.01;61943.1;59844.45;61835.23;5289;1634565599999.0
2021-10-18 11:59:59.999;1634565600000.0;61835.22;62213.73;61604.99;62092.4;2802;1634569199999.0
2021-10-18 12:59:59.999;1634569200000.0;62088.22;62200.0;61700.0;62003.03;1748;1634572799999.0
2021-10-18 13:59:59.999;1634572800000.0;62003.04;62377.73;61452.0;61820.77;2563;1634576399999.0
2021-10-18 14:59:59.999;1634576400000.0;61820.78;62093.03;61712.86;61738.07;1327;1634579999999.0
2021-10-18 15:59:59.999;1634580000000.0;61738.07;62050.0;61700.0;61850.01;1151;1634583599999.0
2021-10-18 16:59:59.999;1634583600000.0;61850.0;61850.02;61034.05;61434.63;2485;1634587199999.0
2021-10-18 17:59:59.999;1634587200000.0;61434.64;61600.0;61110.0;61344.06;1346;1634590799999.0
2021-10-18 18:59:59.999;1634590800000.0;61344.05;61881.78;61106.4;61794.91;1034;1634594399999.0
2021-10-18 19:59:59.999;1634594400000.0;61794.9;62099.85;61591.97;62075.0;1037;1634597999999.0
2021-10-18 20:59:59.999;1634598000000.0;62075.0;62104.72;61824.26;62009.84;829;1634601599999.0
2021-10-18 21:59:59.999;1634601600000.0;62005.6;62337.04;61802.47;61857.74;1410;1634605199999.0
2021-10-18 22:59:59.999;1634605200000.0;61857.75;62015.0;61526.62;61826.96;1374;1634608799999.0
2021-10-18 23:59:59.999;1634608800000.0;61826.95;61927.0;61678.85;61744.44;733;1634612399999.0
2021-10-19 00:59:59.999;1634612400000.0;61744.44;62998.0;61722.46;62588.86;3989;1634615999999.0
2021-10-19 01:59:59.999;1634616000000.0;62588.86;62820.2;62256.37;62429.0;1359;1634619599999.0
2021-10-19 02:59:59.999;1634619600000.0;62429.0;62573.24;62301.7;62476.65;1139;1634623199999.0
2021-10-19 03:59:59.999;1634623200000.0;62476.66;62509.3;61986.85;62194.72;1624;1634626799999.0
2021-10-19 04:59:59.999;1634626800000.0;62194.72;62340.0;61994.52;62297.06;1127;1634630399999.0
2021-10-19 05:59:59.999;1634630400000.0;62297.06;62574.42;61743.61;62539.91;1677;1634633999999.0
2021-10-19 06:59:59.999;1634634000000.0;62539.92;62548.06;61900.0;62139.09;1253;1634637599999.0
2021-10-19 07:59:59.999;1634637600000.0;62139.09;62400.0;62043.8;62249.85;1099;1634641199999.0
2021-10-19 08:59:59.999;1634641200000.0;62249.86;62337.41;62065.3;62128.39;967;1634644799999.0
2021-10-19 09:59:59.999;1634644800000.0;62128.39;62515.0;62000.0;62223.65;1751;1634648399999.0
2021-10-19 10:59:59.999;1634648400000.0;62223.65;63278.61;62070.0;62604.41;6361;1634651999999.0
2021-10-19 11:59:59.999;1634652000000.0;62604.41;62686.21;61322.22;62531.22;5253;1634655599999.0
2021-10-19 12:59:59.999;1634655600000.0;62531.22;62800.0;62323.0;62395.99;2113;1634659199999.0
2021-10-19 13:59:59.999;1634659200000.0;62395.99;63180.0;62311.02;63172.17;2134;1634662799999.0
2021-10-19 14:59:59.999;1634662800000.0;63168.99;63480.0;63036.5;63411.27;2945;1634666399999.0
2021-10-19 15:59:59.999;1634666400000.0;63411.26;63628.65;63081.37;63429.96;2636;1634669999999.0
2021-10-19 16:59:59.999;1634670000000.0;63429.97;64299.0;63398.2;64177.15;4507;1634673599999.0
2021-10-19 17:59:59.999;1634673600000.0;64170.58;64343.0;63801.0;64116.96;3084;1634677199999.0
2021-10-19 18:59:59.999;1634677200000.0;64116.96;64192.31;63590.0;64067.7;2006;1634680799999.0
2021-10-19 19:59:59.999;1634680800000.0;64067.71;64230.18;63827.99;64080.16;1527;1634684399999.0
2021-10-19 20:59:59.999;1634684400000.0;64083.38;64486.0;63995.0;64280.59;1549;1634687999999.0
2021-10-19 21:59:59.999;1634688000000.0;64280.59;64375.34;63982.76;64064.98;1194;1634691599999.0
2021-10-19 22:59:59.999;1634691600000.0;64064.97;64192.61;63715.66;63822.57;1311;1634695199999.0
2021-10-19 23:59:59.999;1634695200000.0;63822.57;63939.45;63699.6;63797.73;854;1634698799999.0
2021-10-20 00:59:59.999;1634698800000.0;63797.73;64041.96;63793.65;63844.67;1059;1634702399999.0
2021-10-20 01:59:59.999;1634702400000.0;63844.67;64059.67;63767.24;64041.0;800;1634705999999.0
2021-10-20 02:59:59.999;1634706000000.0;64041.01;64043.96;63481.4;63779.41;1541;1634709599999.0
2021-10-20 03:59:59.999;1634709600000.0;63779.42;64200.69;63695.46;63811.42;1308;1634713199999.0
2021-10-20 04:59:59.999;1634713200000.0;63811.42;64099.99;63745.31;63999.97;855;1634716799999.0
2021-10-20 05:59:59.999;1634716800000.0;63999.98;64250.0;63955.4;64031.44;1409;1634720399999.0
2021-10-20 06:59:59.999;1634720400000.0;64031.43;64195.52;63850.0;64015.24;1088;1634723999999.0
2021-10-20 07:59:59.999;1634724000000.0;64015.24;64050.0;63750.0;63829.99;1924;1634727599999.0
2021-10-20 08:59:59.999;1634727600000.0;63829.99;63930.0;63697.69;63791.1;1166;1634731199999.0
2021-10-20 09:59:59.999;1634731200000.0;63788.0;64555.0;63760.0;64374.29;2809;1634734799999.0
2021-10-20 10:59:59.999;1634734800000.0;64374.29;66100.0;64145.51;66040.59;7392;1634738399999.0
2021-10-20 11:59:59.999;1634738400000.0;66040.6;67000.0;65706.07;66686.84;7402;1634741999999.0
2021-10-20 12:59:59.999;1634742000000.0;66686.85;66900.78;66303.99;66875.83;4104;1634745599999.0
2021-10-20 13:59:59.999;1634745600000.0;66875.84;66940.73;66340.01;66449.01;3275;1634749199999.0
2021-10-20 14:59:59.999;1634749200000.0;66449.01;66538.61;66104.32;66363.02;2434;1634752799999.0
2021-10-20 15:59:59.999;1634752800000.0;66363.02;66700.0;66323.27;66644.01;1671;1634756399999.0
2021-10-20 16:59:59.999;1634756400000.0;66644.0;66700.0;66238.0;66397.59;1722;1634759999999.0
2021-10-20 17:59:59.999;1634760000000.0;66397.6;66444.47;65662.95;66002.03;2444;1634763599999.0
2021-10-20 18:59:59.999;1634763600000.0;65993.78;66064.9;65567.0;65807.5;1289;1634767199999.0
2021-10-20 19:59:59.999;1634767200000.0;65807.5;66096.26;65462.0;65903.19;1202;1634770799999.0
2021-10-20 20:59:59.999;1634770800000.0;65903.19;66189.81;65854.74;66001.41;1162;1634774399999.0
2021-10-20 21:59:59.999;1634774400000.0;66001.4;66033.64;65550.66;65622.05;2209;1634777999999.0
2021-10-20 22:59:59.999;1634778000000.0;65622.04;65700.0;64620.0;64992.18;3433;1634781599999.0
2021-10-20 23:59:59.999;1634781600000.0;64992.18;65381.41;64062.82;64940.18;4545;1634785199999.0
2021-10-21 00:59:59.999;1634785200000.0;64940.17;65195.0;64432.3;65069.02;2351;1634788799999.0
2021-10-21 01:59:59.999;1634788800000.0;65069.03;65192.04;64612.0;65042.99;1570;1634792399999.0
2021-10-21 02:59:59.999;1634792400000.0;65042.99;65162.0;64800.41;64825.71;1325;1634795999999.0
2021-10-21 03:59:59.999;1634796000000.0;64825.72;65024.45;64142.01;64679.39;2332;1634799599999.0
2021-10-21 04:59:59.999;1634799600000.0;64677.45;65272.86;64425.19;65100.7;1874;1634803199999.0
2021-10-21 05:59:59.999;1634803200000.0;65100.7;66124.17;65064.35;65882.09;3115;1634806799999.0
2021-10-21 06:59:59.999;1634806800000.0;65882.09;66639.74;65865.53;66185.89;2857;1634810399999.0
2021-10-21 07:59:59.999;1634810400000.0;66185.89;66236.91;65555.0;65590.99;2581;1634813999999.0
2021-10-21 08:59:59.999;1634814000000.0;65590.98;65975.35;64175.0;64827.9;5674;1634817599999.0
2021-10-21 09:59:59.999;1634817600000.0;64836.51;65220.0;64366.72;65060.14;2938;1634821199999.0
2021-10-21 10:59:59.999;1634821200000.0;65060.15;65599.98;64681.26;64752.24;2238;1634824799999.0
2021-10-21 11:59:59.999;1634824800000.0;64752.25;64900.0;62888.0;63648.66;6666;1634828399999.0
2021-10-21 12:59:59.999;1634828400000.0;63648.65;63888.0;62000.0;62971.2;5869;1634831999999.0
2021-10-21 13:59:59.999;1634832000000.0;62971.2;63645.1;62188.0;62800.52;3443;1634835599999.0
2021-10-21 14:59:59.999;1634835600000.0;62798.49;63342.37;62412.76;62487.0;2118;1634839199999.0
2021-10-21 15:59:59.999;1634839200000.0;62486.99;63200.0;62486.99;62737.67;1997;1634842799999.0
2021-10-21 16:59:59.999;1634842800000.0;62737.67;63500.0;62569.02;62802.07;2324;1634846399999.0
2021-10-21 17:59:59.999;1634846400000.0;62801.57;63186.94;62350.0;62665.11;2250;1634849999999.0
2021-10-21 18:59:59.999;1634850000000.0;62665.11;63024.79;62222.22;62747.97;1274;1634853599999.0
2021-10-21 19:59:59.999;1634853600000.0;62740.76;63109.0;62387.51;62437.56;1572;1634857199999.0
2021-10-21 20:59:59.999;1634857200000.0;62442.49;62707.68;62000.0;62193.15;1974;1634860799999.0
2021-10-21 21:59:59.999;1634860800000.0;62193.15;62900.0;62000.0;62789.22;4458;1634864399999.0
2021-10-21 22:59:59.999;1634864400000.0;62789.22;63062.21;62560.0;62566.89;1612;1634867999999.0
2021-10-21 23:59:59.999;1634868000000.0;62566.88;63013.68;62520.0;62840.0;1223;1634871599999.0
2021-10-22 00:59:59.999;1634871600000.0;62839.99;63351.02;62823.55;63237.9;1384;1634875199999.0
2021-10-22 01:59:59.999;1634875200000.0;63237.9;63303.5;62853.8;63038.0;1091;1634878799999.0
2021-10-22 02:59:59.999;1634878800000.0;63038.0;63184.56;62780.0;63013.04;1282;1634882399999.0
2021-10-22 03:59:59.999;1634882400000.0;63013.04;63209.75;62464.6;62724.0;1558;1634885999999.0
2021-10-22 04:59:59.999;1634886000000.0;62723.99;63408.85;62604.36;63371.33;2051;1634889599999.0
2021-10-22 05:59:59.999;1634889600000.0;63371.33;63640.93;63248.42;63569.55;1895;1634893199999.0
2021-10-22 06:59:59.999;1634893200000.0;63569.56;63732.39;63156.0;63290.28;1710;1634896799999.0
2021-10-22 07:59:59.999;1634896800000.0;63290.29;63335.3;62874.71;63186.07;1230;1634900399999.0
2021-10-22 08:59:59.999;1634900400000.0;63186.06;63454.72;63166.49;63376.8;1055;1634903999999.0
2021-10-22 09:59:59.999;1634904000000.0;63376.81;63652.58;63131.19;63641.97;1276;1634907599999.0
2021-10-22 10:59:59.999;1634907600000.0;63641.98;63709.5;62320.0;62415.99;2750;1634911199999.0
2021-10-22 11:59:59.999;1634911200000.0;62416.0;62447.87;61111.0;61571.98;6539;1634914799999.0
2021-10-22 12:59:59.999;1634914800000.0;61571.99;61716.91;60478.1;60690.94;5339;1634918399999.0
2021-10-22 13:59:59.999;1634918400000.0;60690.94;61390.07;60000.0;61154.7;6022;1634921999999.0
2021-10-22 14:59:59.999;1634922000000.0;61154.71;61299.0;60482.01;60576.03;2108;1634925599999.0
2021-10-22 15:59:59.999;1634925600000.0;60576.02;60900.0;60213.63;60638.65;1813;1634929199999.0
2021-10-22 16:59:59.999;1634929200000.0;60638.66;61050.01;60335.01;61032.7;1438;1634932799999.0
2021-10-22 17:59:59.999;1634932800000.0;61032.71;61240.0;60697.95;60731.48;1667;1634936399999.0
2021-10-22 18:59:59.999;1634936400000.0;60731.48;60986.89;60129.63;60404.07;1228;1634939999999.0
2021-10-22 19:59:59.999;1634940000000.0;60404.07;60825.52;60310.0;60639.15;830;1634943599999.0
2021-10-22 20:59:59.999;1634943600000.0;60639.15;60889.59;60614.0;60688.22;547;1634947199999.0
2021-10-22 21:59:59.999;1634947200000.0;60688.23;61175.0;60358.0;61172.88;1302;1634950799999.0
2021-10-22 22:59:59.999;1634950800000.0;61174.99;61239.55;60855.76;61029.13;785;1634954399999.0
2021-10-22 23:59:59.999;1634954400000.0;61029.13;61247.55;60977.44;61134.91;762;1634957999999.0
2021-10-23 00:59:59.999;1634958000000.0;61134.91;61258.43;61023.73;61236.52;553;1634961599999.0
2021-10-23 01:59:59.999;1634961600000.0;61236.52;61567.11;61020.01;61153.51;1417;1634965199999.0
2021-10-23 02:59:59.999;1634965200000.0;61153.52;61250.14;60862.06;60990.0;737;1634968799999.0
2021-10-23 03:59:59.999;1634968800000.0;60990.0;61097.49;60750.0;61047.63;615;1634972399999.0
2021-10-23 04:59:59.999;1634972400000.0;61047.63;61099.52;60705.0;60880.0;837;1634975999999.0
2021-10-23 05:59:59.999;1634976000000.0;60879.99;61150.0;60879.0;61075.04;713;1634979599999.0
2021-10-23 06:59:59.999;1634979600000.0;61085.5;61115.72;60313.0;60667.63;1320;1634983199999.0
2021-10-23 07:59:59.999;1634983200000.0;60667.63;60792.24;60075.94;60125.63;1085;1634986799999.0
2021-10-23 08:59:59.999;1634986800000.0;60125.62;61688.0;59562.15;61552.23;5167;1634990399999.0
2021-10-23 09:59:59.999;1634990400000.0;61552.24;61747.64;61304.28;61535.31;1444;1634993999999.0
2021-10-23 10:59:59.999;1634994000000.0;61535.31;61700.0;61188.35;61322.06;1014;1634997599999.0
2021-10-23 11:59:59.999;1634997600000.0;61322.06;61478.08;60963.15;61030.8;1093;1635001199999.0
2021-10-23 12:59:59.999;1635001200000.0;61030.8;61513.03;61027.09;61193.66;926;1635004799999.0
